cohort_id,covariate_id,mean,sd,database_id
2,21603126412,0.326,0.577,DCMC
2,21603126413,0.261,0.516,DCMC
2,21603127410,0.326,0.577,DCMC
2,21603127412,0.326,0.577,DCMC
2,21603127413,0.261,0.516,DCMC
2,21603130410,-0.217,NA,DCMC
2,21603130412,-0.217,NA,DCMC
2,21603148410,0.217,0.471,DCMC
2,21603148412,0.217,0.471,DCMC
2,21603148413,0.217,0.471,DCMC
2,21603159410,-0.217,NA,DCMC
2,21603159412,-0.217,NA,DCMC
2,21603159413,-0.217,NA,DCMC
2,21603196410,-0.217,NA,DCMC
2,21603196412,-0.217,NA,DCMC
2,21603207410,-0.217,NA,DCMC
2,21603207412,-0.217,NA,DCMC
2,21603207413,-0.217,NA,DCMC
2,21603208410,-0.217,NA,DCMC
2,21603208412,-0.217,NA,DCMC
2,21603208413,-0.217,NA,DCMC
2,21603215410,0.391,0.632,DCMC
2,21603215412,-0.217,NA,DCMC
2,21603215413,-0.217,NA,DCMC
2,21603216410,0.391,0.632,DCMC
2,21603216412,-0.217,NA,DCMC
2,21603216413,-0.217,NA,DCMC
2,21603217410,-0.217,NA,DCMC
2,21603217412,-0.217,NA,DCMC
2,21603217413,-0.217,NA,DCMC
