cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,4.487337440109514,Male,40-49,2018,0,14864,MDCD
-5,14.746064339493497,Male,50-59,2018,-339.07352395098405,14864,MDCD
0,20.177960301163587,Male,60-69,2018,0,14864,MDCD
-5,19.942505133470227,Male,70-79,2018,-250.72075782537067,14864,MDCD
0,10.349075975359343,Male,80-89,2018,0,14864,MDCD
0,5.295003422313484,Male,0-9,2019,0,14864,MDCD
0,0.39698836413415467,Male,10-19,2019,0,14864,MDCD
0,2.9897330595482545,Male,20-29,2019,0,14864,MDCD
0,2.9979466119096507,Male,30-39,2019,0,14864,MDCD
0,5.190965092402464,Male,40-49,2019,0,14864,MDCD
-5,20.05201916495551,Male,50-59,2019,-249.35144729655926,14864,MDCD
-5,27.444216290212182,Male,60-69,2019,-182.18774940143655,14864,MDCD
6,30.688569472963724,Male,70-79,2019,195.51253457043447,14864,MDCD
0,16.3750855578371,Male,80-89,2019,0,14864,MDCD
-5,1.212867898699521,Male,0-9,2020,-4122.460496613995,14864,MDCD
-5,0.917180013689254,Male,10-19,2020,-5451.492537313433,14864,MDCD
0,0.8733744010951403,Male,20-29,2020,0,14864,MDCD
0,0.999315537303217,Male,30-39,2020,0,14864,MDCD
0,1.8480492813141685,Male,40-49,2020,0,14864,MDCD
0,5.7440109514031485,Male,50-59,2020,0,14864,MDCD
-5,9.051334702258726,Male,60-69,2020,-552.404718693285,14864,MDCD
6,9.645448323066393,Male,70-79,2020,622.0550667045131,14864,MDCD
12,4.339493497604381,Male,80-89,2020,2765.2996845425864,14864,MDCD
-5,0.09856262833675565,Male,90-99,2020,-50729.166666666664,14864,MDCD
0,0.6078028747433265,Female,10-19,2011,0,14864,MDCD
0,1.056810403832991,Female,20-29,2011,0,14864,MDCD
0,0.39698836413415467,Female,30-39,2011,0,14864,MDCD
0,1.78507871321013,Female,40-49,2011,0,14864,MDCD
0,0.6406570841889117,Female,50-59,2011,0,14864,MDCD
0,1.0485968514715949,Female,60-69,2011,0,14864,MDCD
0,1.4510609171800137,Female,70-79,2011,0,14864,MDCD
0,1.002053388090349,Female,10-19,2012,0,14864,MDCD
0,1.002053388090349,Female,20-29,2012,0,14864,MDCD
0,1.002053388090349,Female,30-39,2012,0,14864,MDCD
0,2.004106776180698,Female,40-49,2012,0,14864,MDCD
0,2.9952087611225187,Female,50-59,2012,0,14864,MDCD
0,3.0061601642710474,Female,60-69,2012,0,14864,MDCD
0,4.7118412046543465,Female,70-79,2012,0,14864,MDCD
0,0.4791238877481177,Female,0-9,2013,0,14864,MDCD
0,1.273100616016427,Female,10-19,2013,0,14864,MDCD
0,0.999315537303217,Female,20-29,2013,0,14864,MDCD
0,0.999315537303217,Female,30-39,2013,0,14864,MDCD
0,3.6057494866529773,Female,40-49,2013,0,14864,MDCD
0,4.386036960985626,Female,50-59,2013,0,14864,MDCD
0,3.707049965776865,Female,60-69,2013,0,14864,MDCD
0,7.496235455167693,Female,70-79,2013,0,14864,MDCD
0,0.999315537303217,Female,0-9,2014,0,14864,MDCD
0,1.998631074606434,Female,10-19,2014,0,14864,MDCD
0,0.999315537303217,Female,20-29,2014,0,14864,MDCD
0,0.999315537303217,Female,30-39,2014,0,14864,MDCD
0,5.240246406570842,Female,40-49,2014,0,14864,MDCD
0,6.86652977412731,Female,50-59,2014,0,14864,MDCD
0,3.997262149212868,Female,60-69,2014,0,14864,MDCD
0,8.985626283367557,Female,70-79,2014,0,14864,MDCD
0,0.865160848733744,Female,80-89,2014,0,14864,MDCD
0,0.999315537303217,Female,0-9,2015,0,14864,MDCD
0,2.6119096509240247,Female,10-19,2015,0,14864,MDCD
0,0.999315537303217,Female,20-29,2015,0,14864,MDCD
0,1.2320328542094456,Female,30-39,2015,0,14864,MDCD
0,7.742642026009582,Female,40-49,2015,0,14864,MDCD
0,8.473648186173854,Female,50-59,2015,0,14864,MDCD
0,2.3436002737850785,Female,60-69,2015,0,14864,MDCD
0,11.991786447638603,Female,70-79,2015,0,14864,MDCD
0,1.4072553045859002,Female,80-89,2015,0,14864,MDCD
0,1.002053388090349,Female,0-9,2016,0,14864,MDCD
0,4.008213552361396,Female,10-19,2016,0,14864,MDCD
0,1.002053388090349,Female,20-29,2016,0,14864,MDCD
0,2.817248459958932,Female,30-39,2016,0,14864,MDCD
0,7.014373716632443,Female,40-49,2016,0,14864,MDCD
-5,11.567419575633128,Female,50-59,2016,-432.24852071005915,14864,MDCD
0,4.5338809034907595,Female,60-69,2016,0,14864,MDCD
0,12.123203285420944,Female,70-79,2016,0,14864,MDCD
0,3.0061601642710474,Female,80-89,2016,0,14864,MDCD
0,0.999315537303217,Female,0-9,2017,0,14864,MDCD
0,2.5735797399041753,Female,10-19,2017,0,14864,MDCD
0,3.8001368925393564,Female,20-29,2017,0,14864,MDCD
0,3.167693360711841,Female,30-39,2017,0,14864,MDCD
0,5.023956194387406,Female,40-49,2017,0,14864,MDCD
0,14.223134839151266,Female,50-59,2017,0,14864,MDCD
0,8.057494866529774,Female,60-69,2017,0,14864,MDCD
0,12.991101984941821,Female,70-79,2017,0,14864,MDCD
0,3.4962354551676933,Female,80-89,2017,0,14864,MDCD
0,0.7665982203969883,Female,0-9,2018,0,14864,MDCD
0,3.997262149212868,Female,10-19,2018,0,14864,MDCD
0,2.9979466119096507,Female,20-29,2018,0,14864,MDCD
0,4.65160848733744,Female,30-39,2018,0,14864,MDCD
0,7.7207392197125255,Female,40-49,2018,0,14864,MDCD
0,16.78576317590691,Female,50-59,2018,0,14864,MDCD
0,12.856947296372347,Female,60-69,2018,0,14864,MDCD
0,12.528405201916495,Female,70-79,2018,0,14864,MDCD
0,8.684462696783026,Female,80-89,2018,0,14864,MDCD
0,5.921971252566735,Female,0-9,2019,0,14864,MDCD
0,2.9979466119096507,Female,10-19,2019,0,14864,MDCD
-5,5.08145106091718,Female,20-29,2019,-983.9709051724137,14864,MDCD
0,9.86447638603696,Female,30-39,2019,0,14864,MDCD
0,9.242984257357975,Female,40-49,2019,0,14864,MDCD
0,21.06776180698152,Female,50-59,2019,0,14864,MDCD
-5,15.030800821355236,Female,60-69,2019,-332.6502732240437,14864,MDCD
0,15.416837782340862,Female,70-79,2019,0,14864,MDCD
-5,13.344284736481862,Female,80-89,2019,-374.69224456298724,14864,MDCD
0,0.5749486652977412,Female,90-99,2019,0,14864,MDCD
-5,1.9356605065023955,Female,0-9,2020,-2583.0975954738333,14864,MDCD
0,0.4407939767282683,Female,10-19,2020,0,14864,MDCD
0,1.3853524982888432,Female,20-29,2020,0,14864,MDCD
0,3.477070499657769,Female,30-39,2020,0,14864,MDCD
0,2.017796030116359,Female,40-49,2020,0,14864,MDCD
0,5.49760438056126,Female,50-59,2020,0,14864,MDCD
-5,5.100616016427105,Female,60-69,2020,-980.2737520128825,14864,MDCD
-5,4.476386036960986,Female,70-79,2020,-1116.9724770642201,14864,MDCD
-5,4.249144421629021,Female,80-89,2020,-1176.7074742268042,14864,MDCD
0,0.42984257357973993,Female,90-99,2020,0,14864,MDCD
12,869.3388090349076,NA,NA,NA,13.80359403639387,14865,MDCD
-5,416.0520191649555,Female,NA,NA,-12.017727999578845,14865,MDCD
8,453.2867898699521,Male,NA,NA,17.648870822587174,14865,MDCD
0,24.4435318275154,NA,0-9,NA,0,14865,MDCD
-5,22.82546201232033,NA,10-19,NA,-219.05361640878013,14865,MDCD
-5,24.177960301163587,NA,20-29,NA,-206.79990941003283,14865,MDCD
0,39.93976728268309,NA,30-39,NA,0,14865,MDCD
0,90.63655030800821,NA,40-49,NA,0,14865,MDCD
