cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,0.42984257357973993,Female,90-99,2020,0,100,PREMIER
47,767.8740588637919,NA,NA,NA,61.2079539052862,101,PREMIER
19,353.61806981519504,Female,NA,NA,53.730285926648556,101,PREMIER
28,414.25598904859686,Male,NA,NA,67.59105659354822,101,PREMIER
-5,23.63586584531143,NA,0-9,NA,-211.5429167149311,101,PREMIER
0,20.59958932238193,NA,10-19,NA,0,101,PREMIER
0,25.366187542778917,NA,20-29,NA,0,101,PREMIER
0,39.93976728268309,NA,30-39,NA,0,101,PREMIER
-5,89.50308008213553,NA,40-49,NA,-55.86399926585299,101,PREMIER
-5,173.76591375770022,NA,50-59,NA,-28.774342975987896,101,PREMIER
9,152.2655715263518,NA,60-69,NA,59.10725523689652,101,PREMIER
23,183.4031485284052,NA,70-79,NA,125.40678927569117,101,PREMIER
8,58.288843258042434,NA,80-89,NA,137.24753405354627,101,PREMIER
0,1.106091718001369,NA,90-99,NA,0,101,PREMIER
-5,12.4435318275154,Female,0-9,NA,-401.8151815181518,101,PREMIER
0,19.28542094455852,Female,10-19,NA,0,101,PREMIER
0,20.5119780971937,Female,20-29,NA,0,101,PREMIER
0,28.607802874743324,Female,30-39,NA,0,101,PREMIER
-5,51.37577002053388,Female,40-49,NA,-97.32214228617107,101,PREMIER
-5,87.36208076659823,Female,50-59,NA,-57.23306904008273,101,PREMIER
-5,52.766598220396986,Female,60-69,NA,-94.75691381725731,101,PREMIER
9,67.97809719370294,Female,70-79,NA,132.39558580691934,101,PREMIER
6,12.281998631074606,Female,80-89,NA,488.51983950066875,101,PREMIER
0,1.0047912388774811,Female,90-99,NA,0,101,PREMIER
0,11.19233401779603,Male,0-9,NA,0,101,PREMIER
0,1.3141683778234086,Male,10-19,NA,0,101,PREMIER
0,4.854209445585216,Male,20-29,NA,0,101,PREMIER
0,11.331964407939767,Male,30-39,NA,0,101,PREMIER
-5,38.12731006160164,Male,40-49,NA,-131.13959500215424,101,PREMIER
-5,86.40383299110198,Male,50-59,NA,-57.86780316233088,101,PREMIER
8,99.49897330595482,Male,60-69,NA,80.40283968961532,101,PREMIER
14,115.42505133470226,Male,70-79,NA,121.29082758129937,101,PREMIER
-5,46.00684462696783,Male,80-89,NA,-108.67948107593429,101,PREMIER
0,0.10130047912388775,Male,90-99,NA,0,101,PREMIER
-5,14.647501711156742,NA,NA,2011,-341.3551401869159,101,PREMIER
-5,29.90280629705681,NA,NA,2012,-167.2083867423549,101,PREMIER
-5,43.09103353867214,NA,NA,2013,-116.03342016646546,101,PREMIER
-5,57.40999315537303,NA,NA,2014,-87.0928513519958,101,PREMIER
6,66.68035592060232,NA,NA,2015,89.9815233011702,101,PREMIER
0,77.32511978097193,NA,NA,2016,0,101,PREMIER
-5,95.49897330595482,NA,NA,2017,-52.35658381353746,101,PREMIER
5,129.86447638603696,NA,NA,2018,38.50167604832079,101,PREMIER
13,192.9993155373032,NA,NA,2019,67.3577518335154,101,PREMIER
10,60.45448323066393,NA,NA,2020,165.4137040894887,101,PREMIER
0,0.4791238877481177,NA,0-9,2013,0,101,PREMIER
0,0.999315537303217,NA,0-9,2014,0,101,PREMIER
0,0.999315537303217,NA,0-9,2015,0,101,PREMIER
0,1.002053388090349,NA,0-9,2016,0,101,PREMIER
-5,1.700205338809035,NA,0-9,2017,-2940.8212560386473,101,PREMIER
0,3.9425051334702257,NA,0-9,2018,0,101,PREMIER
0,11.21697467488022,NA,0-9,2019,0,101,PREMIER
0,3.2963723477070497,NA,0-9,2020,0,101,PREMIER
0,0.6078028747433265,NA,10-19,2011,0,101,PREMIER
0,1.002053388090349,NA,10-19,2012,0,101,PREMIER
0,1.273100616016427,NA,10-19,2013,0,101,PREMIER
0,1.998631074606434,NA,10-19,2014,0,101,PREMIER
0,2.6119096509240247,NA,10-19,2015,0,101,PREMIER
0,4.008213552361396,NA,10-19,2016,0,101,PREMIER
0,2.5735797399041753,NA,10-19,2017,0,101,PREMIER
0,2.9979466119096507,NA,10-19,2018,0,101,PREMIER
0,2.3956194387405887,NA,10-19,2019,0,101,PREMIER
0,1.1307323750855578,NA,10-19,2020,0,101,PREMIER
0,1.056810403832991,NA,20-29,2011,0,101,PREMIER
0,1.002053388090349,NA,20-29,2012,0,101,PREMIER
0,0.999315537303217,NA,20-29,2013,0,101,PREMIER
0,0.999315537303217,NA,20-29,2014,0,101,PREMIER
0,0.999315537303217,NA,20-29,2015,0,101,PREMIER
0,1.002053388090349,NA,20-29,2016,0,101,PREMIER
0,4.005475701574264,NA,20-29,2017,0,101,PREMIER
0,3.783709787816564,NA,20-29,2018,0,101,PREMIER
0,9.05407255304586,NA,20-29,2019,0,101,PREMIER
0,2.4640657084188913,NA,20-29,2020,0,101,PREMIER
0,0.39698836413415467,NA,30-39,2011,0,101,PREMIER
0,1.002053388090349,NA,30-39,2012,0,101,PREMIER
0,1.867214236824093,NA,30-39,2013,0,101,PREMIER
0,1.998631074606434,NA,30-39,2014,0,101,PREMIER
0,2.5051334702258727,NA,30-39,2015,0,101,PREMIER
0,3.819301848049281,NA,30-39,2016,0,101,PREMIER
0,4.167008898015058,NA,30-39,2017,0,101,PREMIER
0,6.844626967830253,NA,30-39,2018,0,101,PREMIER
0,12.862422997946611,NA,30-39,2019,0,101,PREMIER
0,4.476386036960986,NA,30-39,2020,0,101,PREMIER
0,2.1245722108145104,NA,40-49,2011,0,101,PREMIER
-5,5.021218343600274,NA,40-49,2012,-995.7742639040349,101,PREMIER
0,8.602327173169062,NA,40-49,2013,0,101,PREMIER
0,9.530458590006845,NA,40-49,2014,0,101,PREMIER
-5,12.030116358658454,NA,40-49,2015,-415.6235776058261,101,PREMIER
0,12.8870636550308,NA,40-49,2016,0,101,PREMIER
0,8.799452429842574,NA,40-49,2017,0,101,PREMIER
0,12.20807665982204,NA,40-49,2018,0,101,PREMIER
0,14.43394934976044,NA,40-49,2019,0,101,PREMIER
0,3.8658453114305273,NA,40-49,2020,0,101,PREMIER
-5,2.4832306639288158,NA,50-59,2011,-2013.5060639470785,101,PREMIER
0,5.470225872689938,NA,50-59,2012,0,101,PREMIER
0,7.813826146475017,NA,50-59,2013,0,101,PREMIER
0,13.691991786447637,NA,50-59,2014,0,101,PREMIER
-5,17.130732375085557,NA,50-59,2015,-291.8731021256193,101,PREMIER
0,20.271047227926076,NA,50-59,2016,0,101,PREMIER
0,25.626283367556468,NA,50-59,2017,0,101,PREMIER
0,30.203969883641342,NA,50-59,2018,0,101,PREMIER
-5,40.34223134839151,NA,50-59,2019,-123.93959959280626,101,PREMIER
-5,10.732375085557837,NA,50-59,2020,-465.8801020408163,101,PREMIER
-5,3.058179329226557,NA,60-69,2011,-1634.9597135183528,101,PREMIER
0,6.625598904859686,NA,60-69,2012,0,101,PREMIER
0,8.246406570841888,NA,60-69,2013,0,101,PREMIER
0,7.994524298425736,NA,60-69,2014,0,101,PREMIER
-5,7.534565366187543,NA,60-69,2015,-663.6082848837209,101,PREMIER
0,11.189596167008897,NA,60-69,2016,0,101,PREMIER
-5,21.440109514031484,NA,60-69,2017,-233.20776401481294,101,PREMIER
0,29.03764544832307,NA,60-69,2018,0,101,PREMIER
-5,42.61464750171116,NA,60-69,2019,-117.33054930934789,101,PREMIER
-5,14.524298425735797,NA,60-69,2020,-344.2507068803016,101,PREMIER
0,4.9199178644763855,NA,70-79,2011,0,101,PREMIER
-5,8.777549623545518,NA,70-79,2012,-569.6350592638802,101,PREMIER
-5,12.810403832991103,NA,70-79,2013,-390.3077580679632,101,PREMIER
-5,18.33264887063655,NA,70-79,2014,-272.7374551971326,101,PREMIER
-5,20.517453798767967,NA,70-79,2015,-243.69495596477182,101,PREMIER
0,19.13757700205339,NA,70-79,2016,0,101,PREMIER
