cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,26.321697467488022,NA,70-79,2015,0,111,PREMIER
0,25.149897330595483,NA,70-79,2016,0,111,PREMIER
0,24.947296372347708,NA,70-79,2017,0,111,PREMIER
-5,33.40999315537303,NA,70-79,2018,-149.65582233876916,111,PREMIER
0,47.6413415468857,NA,70-79,2019,0,111,PREMIER
0,16.095824777549623,NA,70-79,2020,0,111,PREMIER
0,1.002053388090349,NA,80-89,2012,0,111,PREMIER
0,0.999315537303217,NA,80-89,2013,0,111,PREMIER
0,1.8644763860369609,NA,80-89,2014,0,111,PREMIER
0,3.405886379192334,NA,80-89,2015,0,111,PREMIER
0,7.014373716632443,NA,80-89,2016,0,111,PREMIER
0,11.49075975359343,NA,80-89,2017,0,111,PREMIER
0,19.03353867214237,NA,80-89,2018,0,111,PREMIER
0,29.842573579739906,NA,80-89,2019,0,111,PREMIER
0,9.722108145106091,NA,80-89,2020,0,111,PREMIER
0,0.5749486652977412,NA,90-99,2019,0,111,PREMIER
0,0.5311430527036277,NA,90-99,2020,0,111,PREMIER
0,6.9869952087611225,Female,NA,2011,0,111,PREMIER
0,15.723477070499658,Female,NA,2012,0,111,PREMIER
0,22.94592744695414,Female,NA,2013,0,111,PREMIER
0,30.951403148528406,Female,NA,2014,0,111,PREMIER
0,37.80150581793292,Female,NA,2015,0,111,PREMIER
0,47.21697467488022,Female,NA,2016,0,111,PREMIER
0,55.331964407939765,Female,NA,2017,0,111,PREMIER
0,71.98904859685148,Female,NA,2018,0,111,PREMIER
0,101.56057494866529,Female,NA,2019,0,111,PREMIER
0,30.39561943874059,Female,NA,2020,0,111,PREMIER
0,7.7015742642026,Male,NA,2011,0,111,PREMIER
0,17.295003422313485,Male,NA,2012,0,111,PREMIER
0,25.371663244353183,Male,NA,2013,0,111,PREMIER
0,32.46269678302532,Male,NA,2014,0,111,PREMIER
0,39.200547570157426,Male,NA,2015,0,111,PREMIER
0,45.138945927446954,Male,NA,2016,0,111,PREMIER
0,56.36413415468857,Male,NA,2017,0,111,PREMIER
-5,77.46748802190281,Male,NA,2018,-64.54320551334158,111,PREMIER
0,115.709787816564,Male,NA,2019,0,111,PREMIER
0,38.548939082819984,Male,NA,2020,0,111,PREMIER
0,0.3394934976043806,Male,40-49,2011,0,111,PREMIER
0,1.842573579739904,Male,50-59,2011,0,111,PREMIER
0,2.0506502395619437,Male,60-69,2011,0,111,PREMIER
0,3.468856947296372,Male,70-79,2011,0,111,PREMIER
0,3.1293634496919918,Male,40-49,2012,0,111,PREMIER
0,3.477070499657769,Male,50-59,2012,0,111,PREMIER
0,4.621492128678987,Male,60-69,2012,0,111,PREMIER
0,5.065023956194388,Male,70-79,2012,0,111,PREMIER
0,1.002053388090349,Male,80-89,2012,0,111,PREMIER
0,0.8678986995208761,Male,30-39,2013,0,111,PREMIER
